	acousticness	analysis_url	danceability	duration_ms	energy	id	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence	like?
31	0.453	https://api.spotify.com/v1/audio-analysis/11FLXnunjdgkcOZudcHoS4	0.689	201253	0.865	11FLXnunjdgkcOZudcHoS4	0.0	2	0.337	-2.14	0	0.0844	101.993	4	https://api.spotify.com/v1/tracks/11FLXnunjdgkcOZudcHoS4	audio_features	spotify:track:11FLXnunjdgkcOZudcHoS4	0.875	no
32	0.415	https://api.spotify.com/v1/audio-analysis/1H0zKZDwR19OGD3zKrwuTG	0.507	196799	0.855	1H0zKZDwR19OGD3zKrwuTG	0.0	0	0.331	-3.62	1	0.15	159.808	4	https://api.spotify.com/v1/tracks/1H0zKZDwR19OGD3zKrwuTG	audio_features	spotify:track:1H0zKZDwR19OGD3zKrwuTG	0.391	no
33	0.022	https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH	0.598	223123	0.775	5SE57ljOIUJ1ybL9U6CuBH	0.0	1	0.0677	-4.035	0	0.0545	129.819	4	https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH	audio_features	spotify:track:5SE57ljOIUJ1ybL9U6CuBH	0.687	no
34	0.0702	https://api.spotify.com/v1/audio-analysis/1v47iqx5jwtOwe4Fxc2OQz	0.611	218431	0.918	1v47iqx5jwtOwe4Fxc2OQz	0.0	5	0.194	-2.013	0	0.128	145.818	4	https://api.spotify.com/v1/tracks/1v47iqx5jwtOwe4Fxc2OQz	audio_features	spotify:track:1v47iqx5jwtOwe4Fxc2OQz	0.899	no
35	0.295	https://api.spotify.com/v1/audio-analysis/05AIUaRzGCFQycDijiGtBM	0.643	236140	0.647	05AIUaRzGCFQycDijiGtBM	0.0	7	0.754	-6.174	1	0.0861	97.065	4	https://api.spotify.com/v1/tracks/05AIUaRzGCFQycDijiGtBM	audio_features	spotify:track:05AIUaRzGCFQycDijiGtBM	0.325	no
36	0.0688	https://api.spotify.com/v1/audio-analysis/7LJjWqhqK594nN7qJzLVXE	0.786	213264	0.853	7LJjWqhqK594nN7qJzLVXE	0.0	8	0.0759	-2.687	1	0.0816	125.034	4	https://api.spotify.com/v1/tracks/7LJjWqhqK594nN7qJzLVXE	audio_features	spotify:track:7LJjWqhqK594nN7qJzLVXE	0.45	no
37	0.139	https://api.spotify.com/v1/audio-analysis/1BSncOsSJPQkpl29QM0ipj	0.708	186296	0.777	1BSncOsSJPQkpl29QM0ipj	0.0	8	0.204	-2.862	1	0.0488	93.038	4	https://api.spotify.com/v1/tracks/1BSncOsSJPQkpl29QM0ipj	audio_features	spotify:track:1BSncOsSJPQkpl29QM0ipj	0.294	no
38	0.561	https://api.spotify.com/v1/audio-analysis/4q9zQ8wm3J2O8fzrV18XwP	0.729	236269	0.865	4q9zQ8wm3J2O8fzrV18XwP	0.0	6	0.0456	-4.957	1	0.103	92.982	4	https://api.spotify.com/v1/tracks/4q9zQ8wm3J2O8fzrV18XwP	audio_features	spotify:track:4q9zQ8wm3J2O8fzrV18XwP	0.761	no
39	0.458	https://api.spotify.com/v1/audio-analysis/3y7ByLZ05tluscOTRgEJ9Y	0.804	217413	0.68	3y7ByLZ05tluscOTRgEJ9Y	0.0	0	0.102	-3.81	1	0.2	102.013	4	https://api.spotify.com/v1/tracks/3y7ByLZ05tluscOTRgEJ9Y	audio_features	spotify:track:3y7ByLZ05tluscOTRgEJ9Y	0.62	no
40	0.605	https://api.spotify.com/v1/audio-analysis/3hm4axDodp2jFEDohQfXxV	0.535	231643	0.463	3hm4axDodp2jFEDohQfXxV	0.0	7	0.124	-6.074	1	0.0251	75.997	4	https://api.spotify.com/v1/tracks/3hm4axDodp2jFEDohQfXxV	audio_features	spotify:track:3hm4axDodp2jFEDohQfXxV	0.297	no
41	0.624	https://api.spotify.com/v1/audio-analysis/5LiWJsSSjZh7Y3hqml18Ki	0.48	226992	0.501	5LiWJsSSjZh7Y3hqml18Ki	0.0	5	0.0748	-5.511	1	0.0296	110.889	4	https://api.spotify.com/v1/tracks/5LiWJsSSjZh7Y3hqml18Ki	audio_features	spotify:track:5LiWJsSSjZh7Y3hqml18Ki	0.222	no
42	0.0153	https://api.spotify.com/v1/audio-analysis/1cgBWgoL6520lR2QZDzdGN	0.697	211949	0.713	1cgBWgoL6520lR2QZDzdGN	0.0	8	0.0857	-5.273	0	0.115	99.964	4	https://api.spotify.com/v1/tracks/1cgBWgoL6520lR2QZDzdGN	audio_features	spotify:track:1cgBWgoL6520lR2QZDzdGN	0.667	no
43	0.0319	https://api.spotify.com/v1/audio-analysis/5EzitieoPnjyKHAq0gfRMa	0.749	190423	0.85	5EzitieoPnjyKHAq0gfRMa	4.81e-05	0	0.0678	-4.346	1	0.0468	145.983	4	https://api.spotify.com/v1/tracks/5EzitieoPnjyKHAq0gfRMa	audio_features	spotify:track:5EzitieoPnjyKHAq0gfRMa	0.672	no
44	0.128	https://api.spotify.com/v1/audio-analysis/2ftBcyzDa2REbBy7pMfbTT	0.915	198256	0.464	2ftBcyzDa2REbBy7pMfbTT	0.0	1	0.0785	-5.289	1	0.0428	106.034	4	https://api.spotify.com/v1/tracks/2ftBcyzDa2REbBy7pMfbTT	audio_features	spotify:track:2ftBcyzDa2REbBy7pMfbTT	0.912	no
45	0.428	https://api.spotify.com/v1/audio-analysis/1HYzRuWjmS9LXCkdVHi25K	0.314	192441	0.526	1HYzRuWjmS9LXCkdVHi25K	0.0	0	0.126	-4.686	0	0.0484	78.643	5	https://api.spotify.com/v1/tracks/1HYzRuWjmS9LXCkdVHi25K	audio_features	spotify:track:1HYzRuWjmS9LXCkdVHi25K	0.195	no
46	0.223	https://api.spotify.com/v1/audio-analysis/5S5gGOsUarzRXKoaSstwba	0.715	223642	0.831	5S5gGOsUarzRXKoaSstwba	3.84e-06	2	0.132	-6.161	1	0.0729	100.006	4	https://api.spotify.com/v1/tracks/5S5gGOsUarzRXKoaSstwba	audio_features	spotify:track:5S5gGOsUarzRXKoaSstwba	0.805	no
47	0.0315	https://api.spotify.com/v1/audio-analysis/53YZi9zgTnF0Py0K6ejyWz	0.657	222406	0.943	53YZi9zgTnF0Py0K6ejyWz	0.0	7	0.149	-3.031	1	0.0856	127.958	4	https://api.spotify.com/v1/tracks/53YZi9zgTnF0Py0K6ejyWz	audio_features	spotify:track:53YZi9zgTnF0Py0K6ejyWz	0.76	no
48	0.058	https://api.spotify.com/v1/audio-analysis/3CEs5Jnov3YkmYn0Vezrcr	0.714	189356	0.886	3CEs5Jnov3YkmYn0Vezrcr	0.0	0	0.112	-3.076	1	0.0461	125.046	4	https://api.spotify.com/v1/tracks/3CEs5Jnov3YkmYn0Vezrcr	audio_features	spotify:track:3CEs5Jnov3YkmYn0Vezrcr	0.752	no
49	0.168	https://api.spotify.com/v1/audio-analysis/5kFakScPV7ZWXStUSvQmxA	0.819	193328	0.837	5kFakScPV7ZWXStUSvQmxA	0.0	1	0.0842	-3.246	0	0.0908	110.045	4	https://api.spotify.com/v1/tracks/5kFakScPV7ZWXStUSvQmxA	audio_features	spotify:track:5kFakScPV7ZWXStUSvQmxA	0.67	no
50	0.167	https://api.spotify.com/v1/audio-analysis/1H2qNVjNn13tlpKv6MtiYn	0.765	203057	0.769	1H2qNVjNn13tlpKv6MtiYn	0.0	2	0.0854	-3.16	1	0.0595	103.006	4	https://api.spotify.com/v1/tracks/1H2qNVjNn13tlpKv6MtiYn	audio_features	spotify:track:1H2qNVjNn13tlpKv6MtiYn	0.581	no
51	0.0409	https://api.spotify.com/v1/audio-analysis/7nKQ5WAcjnG48knyLuo8gO	0.709	191139	0.917	7nKQ5WAcjnG48knyLuo8gO	0.0	9	0.0839	-3.315	1	0.189	125.042	4	https://api.spotify.com/v1/tracks/7nKQ5WAcjnG48knyLuo8gO	audio_features	spotify:track:7nKQ5WAcjnG48knyLuo8gO	0.515	no
52	0.00264	https://api.spotify.com/v1/audio-analysis/0NeNAcCVtGqLAAmf4FhWWT	0.658	240849	0.836	0NeNAcCVtGqLAAmf4FhWWT	1.02e-06	5	0.507	-3.282	0	0.0549	124.969	4	https://api.spotify.com/v1/tracks/0NeNAcCVtGqLAAmf4FhWWT	audio_features	spotify:track:0NeNAcCVtGqLAAmf4FhWWT	0.387	no
53	0.0223	https://api.spotify.com/v1/audio-analysis/2ujA6F1cpk3m8lsPE5aKua	0.636	176026	0.702	2ujA6F1cpk3m8lsPE5aKua	0.0	0	0.293	-5.352	0	0.0334	135.104	4	https://api.spotify.com/v1/tracks/2ujA6F1cpk3m8lsPE5aKua	audio_features	spotify:track:2ujA6F1cpk3m8lsPE5aKua	0.516	no
54	0.5	https://api.spotify.com/v1/audio-analysis/7vs4RrAcoc1VzY0dKUsKF0	0.61	190398	0.788	7vs4RrAcoc1VzY0dKUsKF0	0.0	7	0.238	-3.857	0	0.0625	142.75	4	https://api.spotify.com/v1/tracks/7vs4RrAcoc1VzY0dKUsKF0	audio_features	spotify:track:7vs4RrAcoc1VzY0dKUsKF0	0.51	no
55	0.0298	https://api.spotify.com/v1/audio-analysis/2tdq0CeAGSfhI2l4Gwkvgx	0.651	227191	0.756	2tdq0CeAGSfhI2l4Gwkvgx	0.0	8	0.396	-4.388	1	0.0762	121.96	4	https://api.spotify.com/v1/tracks/2tdq0CeAGSfhI2l4Gwkvgx	audio_features	spotify:track:2tdq0CeAGSfhI2l4Gwkvgx	0.473	no
56	0.356	https://api.spotify.com/v1/audio-analysis/7A2RLTIRAbncB7EwCV2JRq	0.78	291002	0.858	7A2RLTIRAbncB7EwCV2JRq	0.0	7	0.0937	-6.331	0	0.127	93.987	4	https://api.spotify.com/v1/tracks/7A2RLTIRAbncB7EwCV2JRq	audio_features	spotify:track:7A2RLTIRAbncB7EwCV2JRq	0.5	no
57	0.0399	https://api.spotify.com/v1/audio-analysis/5ANbXf5qR48a4jfFnSq80w	0.707	197355	0.758	5ANbXf5qR48a4jfFnSq80w	0.0	4	0.141	-4.511	0	0.0917	97.037	4	https://api.spotify.com/v1/tracks/5ANbXf5qR48a4jfFnSq80w	audio_features	spotify:track:5ANbXf5qR48a4jfFnSq80w	0.674	no
58	0.0063	https://api.spotify.com/v1/audio-analysis/02q0ZnV2L4XByzEvWZJqBC	0.539	274097	0.846	02q0ZnV2L4XByzEvWZJqBC	1.68e-06	8	0.13	-3.192	1	0.0354	106.992	4	https://api.spotify.com/v1/tracks/02q0ZnV2L4XByzEvWZJqBC	audio_features	spotify:track:02q0ZnV2L4XByzEvWZJqBC	0.46	no
59	0.0135	https://api.spotify.com/v1/audio-analysis/3VC1IEz9M1txlMSx3h3tPM	0.843	202963	0.807	3VC1IEz9M1txlMSx3h3tPM	6.44e-05	1	0.227	-3.794	0	0.0632	104.962	4	https://api.spotify.com/v1/tracks/3VC1IEz9M1txlMSx3h3tPM	audio_features	spotify:track:3VC1IEz9M1txlMSx3h3tPM	0.833	no
60	0.164	https://api.spotify.com/v1/audio-analysis/6Upu6yjkdi0DVI8E3IBZEU	0.781	203427	0.683	6Upu6yjkdi0DVI8E3IBZEU	1.53e-06	0	0.16	-4.258	1	0.0325	100.005	4	https://api.spotify.com/v1/tracks/6Upu6yjkdi0DVI8E3IBZEU	audio_features	spotify:track:6Upu6yjkdi0DVI8E3IBZEU	0.722	no
61	0.152	https://api.spotify.com/v1/audio-analysis/0YVsrgp4OOUhFuYMAVQazV	0.72	231811	0.746	0YVsrgp4OOUhFuYMAVQazV	0.0	0	0.276	-3.143	0	0.107	90.026	4	https://api.spotify.com/v1/tracks/0YVsrgp4OOUhFuYMAVQazV	audio_features	spotify:track:0YVsrgp4OOUhFuYMAVQazV	0.587	no
62	0.00682	https://api.spotify.com/v1/audio-analysis/3hfN1wQSiLPa6b1RX5Kfbj	0.822	211696	0.712	3hfN1wQSiLPa6b1RX5Kfbj	0.0	11	0.0955	-4.877	1	0.15	102.874	4	https://api.spotify.com/v1/tracks/3hfN1wQSiLPa6b1RX5Kfbj	audio_features	spotify:track:3hfN1wQSiLPa6b1RX5Kfbj	0.647	no
63	0.303	https://api.spotify.com/v1/audio-analysis/3UMjZ9bAT1AnpcWD4aKyP8	0.767	240572	0.755	3UMjZ9bAT1AnpcWD4aKyP8	3.62e-05	11	0.105	-3.938	0	0.03	120.978	4	https://api.spotify.com/v1/tracks/3UMjZ9bAT1AnpcWD4aKyP8	audio_features	spotify:track:3UMjZ9bAT1AnpcWD4aKyP8	0.631	no
64	0.0852	https://api.spotify.com/v1/audio-analysis/6KmWiz0zpYSPA56Poz0Cjb	0.753	217309	0.818	6KmWiz0zpYSPA56Poz0Cjb	0.0	9	0.109	-4.458	0	0.0697	105.995	4	https://api.spotify.com/v1/tracks/6KmWiz0zpYSPA56Poz0Cjb	audio_features	spotify:track:6KmWiz0zpYSPA56Poz0Cjb	0.737	no
65	0.0461	https://api.spotify.com/v1/audio-analysis/0WJVy5IYA9AeAI1htZDq0C	0.642	214942	0.849	0WJVy5IYA9AeAI1htZDq0C	0.0	11	0.398	-3.266	0	0.0563	127.923	4	https://api.spotify.com/v1/tracks/0WJVy5IYA9AeAI1htZDq0C	audio_features	spotify:track:0WJVy5IYA9AeAI1htZDq0C	0.601	no
66	0.842	https://api.spotify.com/v1/audio-analysis/6mzF8HvHdVrzJNd8M1uFCS	0.524	227584	0.405	6mzF8HvHdVrzJNd8M1uFCS	0.0	10	0.107	-6.145	1	0.028	109.984	4	https://api.spotify.com/v1/tracks/6mzF8HvHdVrzJNd8M1uFCS	audio_features	spotify:track:6mzF8HvHdVrzJNd8M1uFCS	0.237	no
67	0.146	https://api.spotify.com/v1/audio-analysis/6VJhf9l4ALDquID0bN51QQ	0.745	203640	0.965	6VJhf9l4ALDquID0bN51QQ	2.29e-06	7	0.0796	-1.517	1	0.06	102.994	4	https://api.spotify.com/v1/tracks/6VJhf9l4ALDquID0bN51QQ	audio_features	spotify:track:6VJhf9l4ALDquID0bN51QQ	0.766	no
68	0.617	https://api.spotify.com/v1/audio-analysis/095rDYLjAHYmis3vU8gRxo	0.693	196853	0.844	095rDYLjAHYmis3vU8gRxo	0.0	0	0.572	-2.257	0	0.0578	110.012	3	https://api.spotify.com/v1/tracks/095rDYLjAHYmis3vU8gRxo	audio_features	spotify:track:095rDYLjAHYmis3vU8gRxo	0.717	no
69	0.00181	https://api.spotify.com/v1/audio-analysis/7KlTFTpy7dXLzr2NtLkvG6	0.594	231860	0.946	7KlTFTpy7dXLzr2NtLkvG6	1.04e-06	8	0.923	-3.408	1	0.126	110.024	4	https://api.spotify.com/v1/tracks/7KlTFTpy7dXLzr2NtLkvG6	audio_features	spotify:track:7KlTFTpy7dXLzr2NtLkvG6	0.665	no
70	0.000759	https://api.spotify.com/v1/audio-analysis/3o8QzWsiiqTUVgBZfHgF58	0.713	236667	0.603	3o8QzWsiiqTUVgBZfHgF58	5.51e-06	6	0.0453	-4.896	0	0.287	78.027	4	https://api.spotify.com/v1/tracks/3o8QzWsiiqTUVgBZfHgF58	audio_features	spotify:track:3o8QzWsiiqTUVgBZfHgF58	0.799	no
71	0.0615	https://api.spotify.com/v1/audio-analysis/1ZgfAxHQCXLt8o1VXEHHAt	0.756	206773	0.922	1ZgfAxHQCXLt8o1VXEHHAt	0.000462	1	0.0723	-2.683	1	0.0539	100.005	4	https://api.spotify.com/v1/tracks/1ZgfAxHQCXLt8o1VXEHHAt	audio_features	spotify:track:1ZgfAxHQCXLt8o1VXEHHAt	0.809	no
72	0.284	https://api.spotify.com/v1/audio-analysis/4jdiqVbH1eUwc4MzDV7GMu	0.692	211013	0.886	4jdiqVbH1eUwc4MzDV7GMu	0.0	1	0.341	-2.519	1	0.0519	100.03	4	https://api.spotify.com/v1/tracks/4jdiqVbH1eUwc4MzDV7GMu	audio_features	spotify:track:4jdiqVbH1eUwc4MzDV7GMu	0.879	no
73	0.0222	https://api.spotify.com/v1/audio-analysis/4b1sQpvL7QVgamRZ74F1oA	0.694	208667	0.748	4b1sQpvL7QVgamRZ74F1oA	0.0	10	0.155	-2.93	0	0.167	92.918	4	https://api.spotify.com/v1/tracks/4b1sQpvL7QVgamRZ74F1oA	audio_features	spotify:track:4b1sQpvL7QVgamRZ74F1oA	0.521	no
74	0.055	https://api.spotify.com/v1/audio-analysis/7AvXrOVEVRcfXxme2wo6Im	0.726	211244	0.903	7AvXrOVEVRcfXxme2wo6Im	0.000225	7	0.158	-2.277	0	0.0357	129.986	4	https://api.spotify.com/v1/tracks/7AvXrOVEVRcfXxme2wo6Im	audio_features	spotify:track:7AvXrOVEVRcfXxme2wo6Im	0.958	no
75	0.0618	https://api.spotify.com/v1/audio-analysis/63obpKLYuY1q2QP7Cbf29a	0.798	189775	0.867	63obpKLYuY1q2QP7Cbf29a	0.0	11	0.193	-3.207	0	0.0386	99.996	4	https://api.spotify.com/v1/tracks/63obpKLYuY1q2QP7Cbf29a	audio_features	spotify:track:63obpKLYuY1q2QP7Cbf29a	0.702	no
76	0.0422	https://api.spotify.com/v1/audio-analysis/3LoDeIbiR12sAznmpNEmKA	0.323	211973	0.978	3LoDeIbiR12sAznmpNEmKA	0.00019	5	0.201	-3.841	1	0.118	134.222	4	https://api.spotify.com/v1/tracks/3LoDeIbiR12sAznmpNEmKA	audio_features	spotify:track:3LoDeIbiR12sAznmpNEmKA	0.168	no
77	0.00539	https://api.spotify.com/v1/audio-analysis/7lSDCrF11sdTVfjbAQVZE8	0.525	163240	0.9	7lSDCrF11sdTVfjbAQVZE8	4.09e-05	2	0.14	-6.815	1	0.0545	151.274	4	https://api.spotify.com/v1/tracks/7lSDCrF11sdTVfjbAQVZE8	audio_features	spotify:track:7lSDCrF11sdTVfjbAQVZE8	0.883	no
78	0.219	https://api.spotify.com/v1/audio-analysis/5TM2eqdzfWPHklI7YnBmsD	0.701	144333	0.261	5TM2eqdzfWPHklI7YnBmsD	0.0	0	0.0821	-19.846	1	0.0938	97.042	4	https://api.spotify.com/v1/tracks/5TM2eqdzfWPHklI7YnBmsD	audio_features	spotify:track:5TM2eqdzfWPHklI7YnBmsD	0.89	no
79	0.176	https://api.spotify.com/v1/audio-analysis/5szJ8SMwQVEvvdk65w6M6g	0.317	207040	0.885	5szJ8SMwQVEvvdk65w6M6g	0.000249	8	0.221	-4.768	1	0.144	111.366	3	https://api.spotify.com/v1/tracks/5szJ8SMwQVEvvdk65w6M6g	audio_features	spotify:track:5szJ8SMwQVEvvdk65w6M6g	0.704	no
80	0.00033	https://api.spotify.com/v1/audio-analysis/38wCbVfMreML5ZhF5iQuKA	0.32	209040	0.798	38wCbVfMreML5ZhF5iQuKA	0.692	10	0.176	-7.078	0	0.124	84.696	4	https://api.spotify.com/v1/tracks/38wCbVfMreML5ZhF5iQuKA	audio_features	spotify:track:38wCbVfMreML5ZhF5iQuKA	0.74	no
81	0.0282	https://api.spotify.com/v1/audio-analysis/6pkv89yzv9kw6Vxhz8nSIH	0.481	280827	0.922	6pkv89yzv9kw6Vxhz8nSIH	6.93e-06	0	0.536	-3.439	1	0.0534	134.785	4	https://api.spotify.com/v1/tracks/6pkv89yzv9kw6Vxhz8nSIH	audio_features	spotify:track:6pkv89yzv9kw6Vxhz8nSIH	0.709	no
82	0.0768	https://api.spotify.com/v1/audio-analysis/0weTorJ7HSAdi874qIFCXM	0.611	150333	0.947	0weTorJ7HSAdi874qIFCXM	6.33e-05	11	0.0962	-5.261	1	0.0433	162.949	4	https://api.spotify.com/v1/tracks/0weTorJ7HSAdi874qIFCXM	audio_features	spotify:track:0weTorJ7HSAdi874qIFCXM	0.949	no
83	0.000862	https://api.spotify.com/v1/audio-analysis/0bHm2wFL0m7qZIlhO7PQu5	0.266	163693	0.831	0bHm2wFL0m7qZIlhO7PQu5	0.0	4	0.0555	-9.07	1	0.0453	175.514	4	https://api.spotify.com/v1/tracks/0bHm2wFL0m7qZIlhO7PQu5	audio_features	spotify:track:0bHm2wFL0m7qZIlhO7PQu5	0.778	no
84	0.0148	https://api.spotify.com/v1/audio-analysis/2yE3bwbhqypdsuhmv48Svn	0.439	163880	0.971	2yE3bwbhqypdsuhmv48Svn	1.34e-05	11	0.255	-5.855	0	0.177	118.369	4	https://api.spotify.com/v1/tracks/2yE3bwbhqypdsuhmv48Svn	audio_features	spotify:track:2yE3bwbhqypdsuhmv48Svn	0.24	no
85	0.741	https://api.spotify.com/v1/audio-analysis/5LgiqEgpK54OfXC6947wbU	0.282	128427	0.943	5LgiqEgpK54OfXC6947wbU	0.414	2	0.178	-7.746	1	0.121	182.381	4	https://api.spotify.com/v1/tracks/5LgiqEgpK54OfXC6947wbU	audio_features	spotify:track:5LgiqEgpK54OfXC6947wbU	0.15	no
86	0.617	https://api.spotify.com/v1/audio-analysis/6n7DUOZGILo0dU9pwjQsbA	0.13	277533	0.979	6n7DUOZGILo0dU9pwjQsbA	0.409	2	0.338	-3.903	1	0.113	205.39	4	https://api.spotify.com/v1/tracks/6n7DUOZGILo0dU9pwjQsbA	audio_features	spotify:track:6n7DUOZGILo0dU9pwjQsbA	0.368	no
87	0.0229	https://api.spotify.com/v1/audio-analysis/672N8DGGTOLCOgWe0koX5g	0.527	188560	0.871	672N8DGGTOLCOgWe0koX5g	0.155	4	0.419	-8.708	1	0.0354	120.722	4	https://api.spotify.com/v1/tracks/672N8DGGTOLCOgWe0koX5g	audio_features	spotify:track:672N8DGGTOLCOgWe0koX5g	0.107	no
88	0.0128	https://api.spotify.com/v1/audio-analysis/2vFaBeQqDVZW9SiJeiM4LU	0.297	297733	0.811	2vFaBeQqDVZW9SiJeiM4LU	0.538	7	0.111	-10.267	1	0.0583	165.376	4	https://api.spotify.com/v1/tracks/2vFaBeQqDVZW9SiJeiM4LU	audio_features	spotify:track:2vFaBeQqDVZW9SiJeiM4LU	0.722	no
89	0.123	https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH	0.651	200480	0.801	5jzma6gCzYtKB1DbEwFZKH	0.0	0	0.0825	-7.34	1	0.0513	133.763	4	https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH	audio_features	spotify:track:5jzma6gCzYtKB1DbEwFZKH	0.776	no
90	0.00401	https://api.spotify.com/v1/audio-analysis/5FFowl1Ve4S5OehL6OywSg	0.616	173267	0.727	5FFowl1Ve4S5OehL6OywSg	0.86	1	0.157	-8.176	0	0.0365	92.259	4	https://api.spotify.com/v1/tracks/5FFowl1Ve4S5OehL6OywSg	audio_features	spotify:track:5FFowl1Ve4S5OehL6OywSg	0.54	no
91	0.0034	https://api.spotify.com/v1/audio-analysis/2utvK2CuAEXbUnPpV9ataH	0.446	208360	0.866	2utvK2CuAEXbUnPpV9ataH	0.00946	11	0.0462	-6.282	0	0.0647	162.397	4	https://api.spotify.com/v1/tracks/2utvK2CuAEXbUnPpV9ataH	audio_features	spotify:track:2utvK2CuAEXbUnPpV9ataH	0.819	no
92	0.00672	https://api.spotify.com/v1/audio-analysis/0kvH59HS2T2m4bsXJhBGNC	0.372	312040	0.976	0kvH59HS2T2m4bsXJhBGNC	2.47e-06	9	0.158	-4.329	1	0.0483	101.285	4	https://api.spotify.com/v1/tracks/0kvH59HS2T2m4bsXJhBGNC	audio_features	spotify:track:0kvH59HS2T2m4bsXJhBGNC	0.714	no
93	0.025	https://api.spotify.com/v1/audio-analysis/62uw0iWu8jLB4cYBQxjdcm	0.744	207200	0.721	62uw0iWu8jLB4cYBQxjdcm	0.0466	0	0.155	-7.008	1	0.0899	157.188	4	https://api.spotify.com/v1/tracks/62uw0iWu8jLB4cYBQxjdcm	audio_features	spotify:track:62uw0iWu8jLB4cYBQxjdcm	0.965	no
94	0.0635	https://api.spotify.com/v1/audio-analysis/7cdnq45E9aP2XDStHg5vd7	0.492	138707	0.835	7cdnq45E9aP2XDStHg5vd7	2.09e-05	11	0.135	-8.072	1	0.0769	136.814	4	https://api.spotify.com/v1/tracks/7cdnq45E9aP2XDStHg5vd7	audio_features	spotify:track:7cdnq45E9aP2XDStHg5vd7	0.488	no
95	0.0257	https://api.spotify.com/v1/audio-analysis/0S8LgLoseDB6W2HWd1ym6P	0.181	119827	0.946	0S8LgLoseDB6W2HWd1ym6P	0.223	0	0.344	-5.308	1	0.096	178.743	4	https://api.spotify.com/v1/tracks/0S8LgLoseDB6W2HWd1ym6P	audio_features	spotify:track:0S8LgLoseDB6W2HWd1ym6P	0.363	no
96	0.157	https://api.spotify.com/v1/audio-analysis/5Og9VyCOfxmZCuv1UhIyxE	0.33	140493	0.784	5Og9VyCOfxmZCuv1UhIyxE	2.08e-05	2	0.58	-15.285	1	0.19	115.402	4	https://api.spotify.com/v1/tracks/5Og9VyCOfxmZCuv1UhIyxE	audio_features	spotify:track:5Og9VyCOfxmZCuv1UhIyxE	0.196	no
97	0.00169	https://api.spotify.com/v1/audio-analysis/1MPEPvmX18S9MK4RlMKIst	0.506	120360	0.903	1MPEPvmX18S9MK4RlMKIst	0.0	2	0.336	-8.898	1	0.0455	117.229	4	https://api.spotify.com/v1/tracks/1MPEPvmX18S9MK4RlMKIst	audio_features	spotify:track:1MPEPvmX18S9MK4RlMKIst	0.781	no
98	0.00071	https://api.spotify.com/v1/audio-analysis/1Na7UkusgEr3aTp31YX3Bl	0.336	138200	0.883	1Na7UkusgEr3aTp31YX3Bl	1.76e-05	7	0.295	-6.965	1	0.0587	177.733	4	https://api.spotify.com/v1/tracks/1Na7UkusgEr3aTp31YX3Bl	audio_features	spotify:track:1Na7UkusgEr3aTp31YX3Bl	0.855	no
99	7.97e-05	https://api.spotify.com/v1/audio-analysis/1xQE0QHrmJUQweLoMB0ZWC	0.231	186627	0.962	1xQE0QHrmJUQweLoMB0ZWC	0.00175	4	0.803	-7.341	1	0.0753	189.29	4	https://api.spotify.com/v1/tracks/1xQE0QHrmJUQweLoMB0ZWC	audio_features	spotify:track:1xQE0QHrmJUQweLoMB0ZWC	0.534	no
0	0.00525	https://api.spotify.com/v1/audio-analysis/678Fh7cIfN1sLqxsj5sc2G	0.403	189333	0.891	678Fh7cIfN1sLqxsj5sc2G	0.00379	1	0.0519	-8.907	0	0.139	88.936	4	https://api.spotify.com/v1/tracks/678Fh7cIfN1sLqxsj5sc2G	audio_features	spotify:track:678Fh7cIfN1sLqxsj5sc2G	0.427	no
1	0.0065	https://api.spotify.com/v1/audio-analysis/3iTGXWfuazyOJBbjHXary5	0.419	157360	0.75	3iTGXWfuazyOJBbjHXary5	0.254	11	0.249	-8.798	0	0.0469	150.064	4	https://api.spotify.com/v1/tracks/3iTGXWfuazyOJBbjHXary5	audio_features	spotify:track:3iTGXWfuazyOJBbjHXary5	0.861	no
2	6.59e-05	https://api.spotify.com/v1/audio-analysis/2LUVo82IKIpCuBNSaqF0G8	0.47	145533	0.913	2LUVo82IKIpCuBNSaqF0G8	0.267	7	0.222	-10.196	1	0.0343	130.425	4	https://api.spotify.com/v1/tracks/2LUVo82IKIpCuBNSaqF0G8	audio_features	spotify:track:2LUVo82IKIpCuBNSaqF0G8	0.977	no
3	0.000242	https://api.spotify.com/v1/audio-analysis/0Hl2Vuhhhh8buesoxUk1DW	0.504	104360	0.877	0Hl2Vuhhhh8buesoxUk1DW	2.66e-06	4	0.293	-7.469	0	0.053	106.272	4	https://api.spotify.com/v1/tracks/0Hl2Vuhhhh8buesoxUk1DW	audio_features	spotify:track:0Hl2Vuhhhh8buesoxUk1DW	0.821	no
4	0.000612	https://api.spotify.com/v1/audio-analysis/6MYusHmom4vpQN4qGyHl0h	0.139	132787	0.712	6MYusHmom4vpQN4qGyHl0h	0.816	9	0.0983	-12.103	0	0.0399	152.933	4	https://api.spotify.com/v1/tracks/6MYusHmom4vpQN4qGyHl0h	audio_features	spotify:track:6MYusHmom4vpQN4qGyHl0h	0.689	no
